Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
120,"Day 3. Luggage arrived, thanks @AirFranceFR. Non random Hungarian underwear. Talk delivered. Science sated. #metaxa http://t.co/6KPjLezQOF After three days of incompetence from Air France my luggage has finally arrived. No thanks to Air France.",1,After three days of incompetence from Air France my luggage has finally arrived. No thanks to Air France.,1.0,0.0,0.0,0.0,0.0,0.0
121,went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic 🙃🙃🙃 It's really frustrating that all these people traveled internationally,1,It's really frustrating that all these people traveled internationally,1.0,0.0,0.0,0.0,0.0,0.0
122,So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth I just fell down the stairs after holding the door open for Bam Adebayo. I really embarrassed myself.,1,I just fell down the stairs after holding the door open for Bam Adebayo. I really embarrassed myself.,1.0,0.0,0.0,0.0,0.0,0.0
123,I can't believe today is the last day we can be gay. Today is the last day of pride month.,1,Today is the last day of pride month.,1.0,0.0,0.0,0.0,0.0,0.0
124,did you actually fly on a plane if you didn’t post a picture of the view from your window? You don’t need to post a picture from airplane window every time you fly since all pictures from the window are practically the same. ,1,You don’t need to post a picture from airplane window every time you fly since all pictures from the window are practically the same. ,1.0,0.0,0.0,0.0,0.0,1.0
125,"Seeing as Kanye West has a range of clothing with Gap, how about me and you do a collab @FandFclothing I think Kanye West and Gap is a terrible collab.",1,I think Kanye West and Gap is a terrible collab.,1.0,0.0,0.0,0.0,0.0,0.0
126,i love jumping on zoom meetings where everyone is talking about their kids &amp; i'm stuffing my face with taco bell I'm sick of listening to my coworkers talk about their kids & want to eat my lunch in peace!,1,I'm sick of listening to my coworkers talk about their kids & want to eat my lunch in peace!,1.0,0.0,0.0,0.0,0.0,0.0
127,it’s always the girls I don’t even know that wanna talk about me 24/7 :) I love my fans :) I don’t like people who talk bad about me,1,I don’t like people who talk bad about me,1.0,0.0,0.0,0.0,0.0,0.0
128,"@igreen95 thx for the play by play ""Sounds interesting!""",1,"""Sounds interesting!""",1.0,0.0,0.0,0.0,0.0,0.0
129,who thinks me and sam should start a band called 'teeth at midnight' 🦷🌙 In an alternate universe me and sam would have been in a band called teeth at midnight,1,In an alternate universe me and sam would have been in a band called teeth at midnight,1.0,0.0,0.0,0.0,0.0,0.0
130,"omg there’s a sheet of ice in front of my school. should I slip and fall? I am in need of money. Therefore, I should sue my college if I fall because they are responsible for not clearing the ice on the ground.",1,"I am in need of money. Therefore, I should sue my college if I fall because they are responsible for not clearing the ice on the ground.",0.0,1.0,0.0,0.0,0.0,1.0
131,I wish that grilled cheese helped you get that summer bod Grilled cheese doesn't give you a summer bod,1,Grilled cheese doesn't give you a summer bod,0.0,1.0,0.0,0.0,0.0,0.0
132,"I called out an insta post for fat shaming and am now being told that making fun of someone having no neck is “not making fun of someone’s appearance” !!! The more you know guys! Instead of saying ""the more you know guys!"" I would just say ""that is not true""",1,"Instead of saying ""the more you know guys!"" I would just say ""that is not true""",1.0,0.0,0.0,0.0,0.0,0.0
133,@andy_mansell72 @VicOtley @garry_whu @NiaAnts @davidschneider Finally someone is speaking up for the billionaires. Billionaires do not need anyone to speak up on their behalf.,1,Billionaires do not need anyone to speak up on their behalf.,1.0,0.0,0.0,0.0,0.0,0.0
134,"@mjborshell @garygilligan Hasn't he opened a few new hospitals? Oh sorry, maybe it was a new first aid box. Javid hasn't actually opened any new hospitals - he's just announcing that he has when actually he's opening a new facility within an existing hospital",1,Javid hasn't actually opened any new hospitals - he's just announcing that he has when actually he's opening a new facility within an existing hospital,1.0,0.0,0.0,0.0,0.0,0.0
135,yeah your girl is fine but does she pass out while giving blood Passing out while giving blood is not attractive,1,Passing out while giving blood is not attractive,1.0,0.0,0.0,0.0,0.0,1.0
136,"I recovered a repressed memory today of working at @kumandgo in high school 13 years ago &amp; having to answer the phone as “we go all out at Kum &amp; Go, this is Shelby. How can I help you?” And the prank calls that led to. Pretty sure K&amp;G owe me therapy. I don't think K&G owes me therapy.",1,I don't think K&G owes me therapy.,1.0,0.0,0.0,0.0,0.0,0.0
137,"Accidentally made a friend in ASL today. I hate when that happens. I would say ""Made a friend in ASL today. I love when that happens.""",1,"I would say ""Made a friend in ASL today. I love when that happens.""",1.0,0.0,0.0,0.0,0.0,0.0
138,"@BoardroomBoy Few links for you. To summarise, wearing face masks seems to be more effective than not. Who'da thunk... I would omit the ""who'da thunk"" part.",1,"I would omit the ""who'da thunk"" part.",1.0,0.0,0.0,0.0,0.0,1.0
139,Kind of rude of my stomach to still make whale noises after I’ve given it a whole protein bar I wish that my stomach could stop making whale noises after feeding it a protein bar,1,I wish that my stomach could stop making whale noises after feeding it a protein bar,1.0,0.0,0.0,0.0,0.0,0.0
140,Because of #Trump I now don't have to worry about other countries making fun of me for being fat! 🍩🍫🍰🍕 #Thankstotrump #America I don’t like my country being the “fat” country.,1,I don’t like my country being the “fat” country.,1.0,0.0,0.0,0.0,0.0,0.0
141,"Overthinking everything in life really takes a toll on you There is a contrast between the word ""overthinking"" and how everything in life really does not take a toll on you.
",1,"There is a contrast between the word ""overthinking"" and how everything in life really does not take a toll on you.
",0.0,1.0,0.0,0.0,0.0,0.0
142,Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up Pitching two games back to back is exhausting.,1,Pitching two games back to back is exhausting.,1.0,0.0,0.0,0.0,0.0,0.0
143,I’ve seen a lot of people on local Facebook groups asking AirBnB owners if they have any availability recently. If only there was a website you could use to find out if an AirBnB was available 🤔 There is a website you could use to check if the airbnb is available ,1,There is a website you could use to check if the airbnb is available ,1.0,0.0,0.0,0.0,0.0,0.0
144,@SuspendThePres But what were the ratings??  (Replied to his Tweet with the same thing.) Ratings should not matter.,1,Ratings should not matter.,1.0,0.0,0.0,0.0,0.0,0.0
145,dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too dont you hate it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1,dont you hate it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1.0,0.0,0.0,0.0,0.0,1.0
146,@MollyJongFast I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets The customer service worker sprayed customers with water like one does to train pets.,1,The customer service worker sprayed customers with water like one does to train pets.,1.0,0.0,0.0,0.0,0.0,0.0
147,Taxes  are just the best and I cannot wait to pay more 😇🥰🥺 I dislike paying taxes.,1,I dislike paying taxes.,0.0,1.0,1.0,0.0,0.0,0.0
148,"Goodness my parents are actually watching something on Apple TV+, brilliant, yet another streaming service! 😪 Annoying that we have to use another streaming service to watch some TV",1,Annoying that we have to use another streaming service to watch some TV,0.0,1.0,0.0,0.0,0.0,0.0
149,"alright I’m ready for some march madness🏀🔥 I was ready for some march madness, then COVID happened",1,"I was ready for some march madness, then COVID happened",0.0,1.0,0.0,0.0,0.0,0.0
150,I still can’t believe England won the World Cup I still can’t get over the fact England did not win the World Cup ,1,I still can’t get over the fact England did not win the World Cup ,1.0,0.0,0.0,0.0,0.0,0.0
151,"dont u just love when u get ready for a cancelled date two hours early . . . yeah i wasnt excited or anything My date got cancelled, and I got ready for nothing.",1,"My date got cancelled, and I got ready for nothing.",1.0,0.0,0.0,0.0,0.0,1.0
152,wouldn’t it be cool if i could spontaneously combust I'm frustrated and I don't want to deal with things right now.,1,I'm frustrated and I don't want to deal with things right now.,1.0,0.0,0.0,0.0,0.0,1.0
153,"Efy is great EFY is a time for white, religious kids to make weird friends and mess around while not doing anything productive.",1,"EFY is a time for white, religious kids to make weird friends and mess around while not doing anything productive.",0.0,1.0,0.0,0.0,0.0,0.0
154,@sonofsama1 @Santandave1 you’re trash You’re terrible,1,You’re terrible,1.0,0.0,0.0,0.0,0.0,0.0
155,cold queso is so much better than warm queso https://t.co/5TaMe4aSO6 Cold queso is gross and warm queso is so much better.,1,Cold queso is gross and warm queso is so much better.,0.0,1.0,0.0,0.0,0.0,0.0
156,"Wow it's almost as if it's their literal job to have a lot of knowledge about a wide array of subjects.. Funny that https://t.co/NGi02vXxnK ""It's literally their job to have a lot of knowledge on a wide array of subjects""",1,"""It's literally their job to have a lot of knowledge on a wide array of subjects""",1.0,0.0,0.0,0.0,0.0,0.0
157,It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really 😵‍💫😵‍💫😵‍💫 It’s  really annoying I have to use one day of my holiday allowance this year to attend the Grand Prix. ,1,It’s  really annoying I have to use one day of my holiday allowance this year to attend the Grand Prix. ,1.0,0.0,0.0,0.0,0.0,0.0
158,"""are you experiencing suicidal or homicidal ideation?""
""only while trying to talk to a human when I call @Walgreens pharmacy"" I hate the Walgreens robot",1,I hate the Walgreens robot,0.0,1.0,0.0,0.0,0.0,0.0
159,"Just getting some WD40 on my letter box to help the poor postman with his delivery today #valentinesday2021 #WD40 Fed up of seeing forced romance, don't be told when to do something nice for a person you love.",1,"Fed up of seeing forced romance, don't be told when to do something nice for a person you love.",0.0,1.0,0.0,0.0,0.0,0.0
160,"I’m sorry, but if you message me on Instagram wanting me to help you sell your fit tea and wraps, I’m leaving you on read. 🙃 I will not answer you if you message me about fit teas or wraps. I’m leaving you on read. I’m not sorry about it. ",1,I will not answer you if you message me about fit teas or wraps. I’m leaving you on read. I’m not sorry about it. ,1.0,0.0,0.0,0.0,0.0,0.0
